pass,entity,start,end,length,csc,pct,prior,verdict,conf,keep,is_tp,flag,norm_strength,anom_strength,normal_hypothesis,anomaly_hypothesis,reasoning
1,machine-1-2,20048,20439,392,0.1703887386496977,94.76190476190476,HIGH,ANOMALY,3,True,True,TP,weak,strong,"The candidate window could be considered normal if the values remain within the y=[0,1] range. Howev","Ch0 exceeds the y=1.0 line, reaching approximately y=1.2, indicating a level shift. This exceedance ","Given the high prior strength and clear exceedance of Ch0 above the training maximum, the evidence strongly supports an "
1,machine-1-2,20608,20887,280,0.16757898810785363,87.61904761904762,MOD,NORMAL,1,False,False,FP,moderate,moderate,"The candidate window shows channel values mostly within the y=[0,1] range, indicating normal operati","Ch0 and Ch1 show values slightly above the y=1.0 line, indicating a minor level shift. This exceedan","With a moderate prior and visual evidence showing only slight deviations, the normal hypothesis is slightly favored, but"
1,machine-1-2,21784,22399,616,0.17483399862169594,100.0,HIGH,ANOMALY,3,True,True,TP,weak,strong,"The candidate window shows values that are mostly within the y=[0,1] range, indicating normal operat","Channels Ch0 and Ch1 exceed the y=1.0 line, with Ch0 reaching approximately y=1.2 and Ch1 reaching y","Given the high prior and clear exceedance of the normal range in multiple channels, the evidence strongly supports an an"
1,machine-1-2,22680,22959,280,0.16705605705734355,85.0,MOD,NORMAL,1,False,False,FP,moderate,moderate,"The candidate window shows channel values mostly within the y=[0,1] range, indicating normal operati","Ch0 shows values slightly above the y=1.0 line, reaching approximately 1.1, indicating a minor level","With a moderate prior and visual evidence showing only slight exceedance, the normal hypothesis is slightly stronger, bu"
2,machine-1-2,15191,15414,224,0.15457953328628501,77.85714285714286,,NORMAL,3,False,False,FP,,,,,"Given the low prior strength and the absence of any channel exceeding the normal range, the evidence strongly supports n"
2,machine-1-2,22981,23204,224,0.15955947260226822,50.476190476190474,,NORMAL,3,False,True,TP,,,,,"Given the low prior strength and the absence of any channel exceeding the normal range, the evidence strongly supports t"
1,machine-1-5,10416,10807,392,0.17936553633106606,95.47619047619048,HIGH,ANOMALY,3,True,True,TP,weak,strong,"The candidate window shows some values within the y=[0,1] range, suggesting potential normal variati","Channels Ch15, Ch13, and Ch14 exceed the y=1.0 line, with Ch15 reaching approximately y=1.2, indicat","Given the high prior and clear exceedance of normal operating range in multiple channels, the evidence strongly supports"
1,machine-1-5,11704,11927,224,0.17520335788140073,91.19047619047619,MOD,NORMAL,1,False,True,TP,moderate,moderate,"The candidate window shows values mostly within the y=[0,1] range, indicating normal operation. Any ","Channels Ch15, Ch13, and Ch14 show values slightly above the y=1.0 line, indicating a minor level sh","With a moderate prior and evidence of minor exceedances that could be normal variation, the normal hypothesis is slightl"
1,machine-1-5,12600,12991,392,0.1986848475145442,100.0,HIGH,ANOMALY,3,True,True,TP,weak,strong,"The candidate window could be considered normal if the channel values remain within the y=[0,1] rang","Channels 15, 13, and 14 show values exceeding the y=1.0 line, with Ch15 reaching approximately y=1.2","Given the high anomaly percentile and clear exceedance of normal operating ranges in multiple channels, the evidence str"
1,machine-1-5,13608,13663,56,0.17035484686493874,76.42857142857142,LOW,NORMAL,3,False,False,FP,strong,weak,"The candidate window shows values within the y=[0,1] range for all channels, indicating operation wi","No channels exceed the y=1.0 line, so there is no evidence of an anomaly based on the provided crite","Given the low prior strength and the absence of any channel exceeding the normal range, the evidence strongly supports n"
1,machine-1-5,13888,14279,392,0.1809547714157296,96.42857142857143,HIGH,ANOMALY,3,True,True,TP,weak,strong,"The candidate window shows some values within the y=[0,1] range, indicating normal operation. Howeve","Channels Ch13, Ch15, and Ch14 show values exceeding the y=1.0 line, with Ch13 reaching approximately","Given the high anomaly percentile and clear exceedance of training maxima in multiple channels, the evidence strongly su"
1,machine-1-5,14336,14951,616,0.18990587180649693,99.52380952380952,HIGH,ANOMALY,3,True,True,TP,weak,strong,"The candidate window shows some values within the y=[0,1] range, suggesting potential normal variati","Channels 15, 13, and 14 exceed the y=1.0 line, with Ch15 reaching approximately 1.3, indicating a le","Given the high anomaly percentile and clear exceedance of training maxima in multiple channels, the evidence strongly su"
1,machine-1-5,15344,15791,448,0.17239923815941438,90.23809523809524,MOD,NORMAL,1,False,False,FP,moderate,moderate,"The candidate window shows channel values mostly within the y=[0,1] range, indicating normal variati","Channels 13, 14, and 15 show values slightly above the y=1.0 line, indicating a minor level shift. T","With a moderate prior and the candidate's scores only slightly exceeding normal, the evidence is balanced, leaning sligh"
1,machine-1-5,16352,16519,168,0.17202440005106232,85.23809523809524,MOD,NORMAL,1,False,False,FP,moderate,moderate,"The candidate window shows channel values mostly within the y=[0,1] range, indicating normal operati","Channels Ch5, Ch15, and Ch13 show values slightly above the y=1.0 line, indicating a minor level shi","With a moderate prior and both hypotheses having moderate strength, the evidence is roughly balanced, leaning slightly t"
1,machine-1-5,19376,19431,56,0.17089309450238943,83.57142857142857,MOD,ANOMALY,2,True,False,FP,moderate,moderate,"The candidate window shows values that are mostly within the y=[0,1] range, indicating normal operat","Channels Ch13, Ch5, and Ch15 show spikes that exceed the y=1.0 line, indicating a level shift or amp","The anomaly hypothesis is slightly stronger due to specific channel exceedances above the training maximum, despite the "
1,machine-1-5,19488,19599,112,0.16962528484873474,80.71428571428572,LOW,NORMAL,2,False,False,FP,moderate,weak,"The candidate window shows channel values that are mostly within the y=[0,1] range, indicating norma","Channels 13, 15, and 14 show values slightly exceeding the y=1.0 line, indicating a minor level shif","Given the low prior strength and modest anomaly percentile, the evidence for normal variation is stronger, with only min"
1,machine-1-5,20608,21559,952,0.17908218686523683,98.09523809523809,HIGH,ANOMALY,3,True,True,TP,weak,strong,"The candidate window could be considered normal if the channel values remain within the y=[0,1] rang","Channels Ch13, Ch15, and Ch14 exceed the y=1.0 line, with Ch13 reaching approximately 1.2, indicatin","Given the high anomaly percentile and clear exceedance of normal operating range in multiple channels, the evidence stro"
1,machine-1-5,21952,22231,280,0.18003786052577198,94.28571428571428,HIGH,ANOMALY,3,True,True,TP,weak,strong,"The candidate window shows some values within the normal range (y=[0,1]), suggesting potential norma","Channels Ch13, Ch15, and Ch14 exceed the y=1.0 line, indicating an amplitude spike. This exceedance ","Given the high anomaly percentile and clear exceedance of normal range in multiple channels, the evidence strongly suppo"
