pass,entity,start,end,length,csc,pct,prior,verdict,conf,keep,is_tp,flag,norm_strength,anom_strength,normal_hypothesis,anomaly_hypothesis,reasoning
1,machine-1-1,12152,12767,616,0.1926636301743036,91.88118811881189,HIGH,ANOMALY,3,True,False,FP,weak,strong,"The candidate window shows some variation, but most channel values remain within the y=[0,1] range. ","Channels Ch0, Ch20, Ch34, and Ch35 all exceed the y=1.0 line, with Ch0 reaching approximately y=1.8,","Given the high prior and clear exceedance of normal operating range in multiple channels, the evidence strongly supports"
1,machine-1-1,13552,14111,560,0.2024715523701161,97.42574257425743,HIGH,ANOMALY,3,True,False,FP,weak,strong,"The candidate window shows some values within the y=[0,1] range, indicating potential normal variati","Channels Ch0, Ch20, and Ch21 exceed the y=1.0 line, with Ch0 reaching approximately 1.5, indicating ","Given the high anomaly percentile and clear exceedance of training maximums in multiple channels, the evidence strongly "
1,machine-1-1,14448,14671,224,0.18017424922436476,68.11881188118812,LOW,NORMAL,3,False,False,FP,strong,weak,"The candidate window shows all channel values within the y=[0,1] range, indicating they are within t","No channels exceed the y=1.0 line, so there is no evidence of a level shift, divergence, amplitude s","Given the low prior and all channel values within the normal range, the evidence strongly supports the normal hypothesis"
1,machine-1-1,14952,15903,952,0.18992613094365773,94.45544554455445,HIGH,ANOMALY,3,True,True,TP,weak,strong,"The candidate window could be considered normal if the observed values are within the y=[0,1] range.","Channels Ch0, Ch20, Ch35, and Ch21 all exceed the y=1.0 line, with Ch0 reaching approximately y=2.1,","Given the high anomaly percentile and clear exceedance of normal operating range in multiple channels, the evidence stro"
1,machine-1-1,16016,16575,560,0.20190048459917306,98.41584158415841,HIGH,ANOMALY,3,True,True,TP,weak,strong,"The candidate window could be a normal variation if the observed values are within the y=[0,1] range","Channels Ch0, Ch20, and Ch34 exceed the y=1.0 line, with Ch0 reaching approximately y=2.0, indicatin","Given the high anomaly percentile and clear exceedance of normal range in multiple channels, the evidence strongly suppo"
1,machine-1-1,16744,18703,1960,0.19942275702820292,100.0,HIGH,ANOMALY,3,True,True,TP,weak,strong,The candidate window could be considered normal if the exceedances are minor and within the range of,"Channels Ch0, Ch20, and Ch21 exceed the y=1.0 line, with Ch0 reaching approximately y=2.5, Ch20 reac","Given the high prior strength and significant exceedance of normal operating range in multiple channels, the evidence st"
1,machine-1-1,18984,19039,56,0.17782848281785846,53.663366336633665,LOW,NORMAL,3,False,False,FP,strong,weak,"The candidate window shows all channel values within the y=[0,1] range, indicating they are within t","No channels exceed the y=1.0 line, so there is no evidence of a level shift, divergence, amplitude s","With a low prior strength and no exceedance above the training maximum, the evidence strongly supports the normal hypoth"
1,machine-1-1,19544,21503,1960,0.19210743447765707,97.82178217821782,HIGH,ANOMALY,3,True,True,TP,weak,strong,"The candidate window shows some values within the y=[0,1] range, indicating potential normal variati","Channels Ch0, Ch20, and Ch21 exceed the y=1.0 line, with Ch0 reaching approximately y=2.5, indicatin","Given the high prior and clear exceedance of normal operating range in multiple channels, the evidence strongly supports"
1,machine-1-1,21672,21839,168,0.18086361605674028,65.54455445544555,LOW,NORMAL,3,False,False,FP,strong,weak,"The candidate channel values are all within the y=[0,1] range, indicating they are within the machin","No channels exceed the y=1.0 line, so there are no values above the training maximum. Therefore, the","Given the low prior strength and the absence of any channel exceeding the normal range, the evidence strongly supports t"
1,machine-1-1,22064,22623,560,0.19325896273367107,91.68316831683168,HIGH,ANOMALY,3,True,False,FP,weak,strong,The candidate window could be considered normal if the observed variations are within the expected r,"Channels Ch0, Ch20, Ch19, and Ch21 all exceed the y=1.0 line, with Ch0 reaching approximately y=1.8,","Given the high prior strength and clear exceedance of normal operating range in multiple channels, the evidence strongly"
1,machine-1-1,23576,24135,560,0.1976195361930877,94.65346534653465,HIGH,ANOMALY,3,True,False,FP,weak,strong,The candidate window could be considered normal if the observed spikes are within the expected varia,"Channels Ch0, Ch20, and Ch21 exceed the y=1.0 line, with Ch0 reaching approximately y=1.5, indicatin","Given the high prior and clear exceedance of normal operating range in multiple channels, the evidence strongly supports"
1,machine-1-1,24472,24751,280,0.18197423899546267,73.46534653465346,LOW,NORMAL,1,False,True,TP,moderate,moderate,"The candidate window shows channel values mostly within the y=[0,1] range, indicating normal operati","Channel 21 exceeds the y=1.0 line, reaching approximately y=1.2, indicating a level shift. This exce","With a low prior and modest score, the evidence for anomaly is not clearly stronger than normal variation, leading to a "
1,machine-1-1,24864,25423,560,0.19190746918320656,92.87128712871288,HIGH,ANOMALY,3,True,False,FP,weak,strong,"The candidate window could be a normal variation if the observed values are within the y=[0,1] range","Channels Ch0, Ch20, and Ch19 exceed the y=1.0 line, with Ch0 reaching approximately y=1.7, indicatin","Given the high prior strength and clear exceedance of normal operating range in multiple channels, the evidence strongly"
1,machine-1-1,25480,25591,112,0.17696956638246775,66.13861386138615,LOW,NORMAL,3,False,False,FP,strong,weak,"The candidate window values for all channels remain below the y=1.0 line, indicating they are within","No channels exceed the y=1.0 line, so there is no evidence of a level shift, divergence, amplitude s","Given the low prior strength and absence of any channel exceeding the normal range, the evidence strongly supports norma"
1,machine-1-1,25928,26151,224,0.17724628903670236,59.603960396039604,LOW,NORMAL,2,False,True,TP,moderate,weak,"The candidate window shows channel values that are mostly within the y=[0,1] range, indicating norma","Ch0 slightly exceeds the y=1.0 line, reaching approximately 1.1, indicating a minor level shift. Thi","Given the low prior strength and modest anomaly score, the evidence for normal variation is stronger, with only a minor "
1,machine-1-1,26432,26991,560,0.18653316204436124,84.75247524752476,MOD,NORMAL,3,False,False,FP,strong,weak,"The candidate window shows values for all channels within the y=[0,1] range, indicating they are wit","No channels exceed the y=1.0 line, so there are no instances of level shifts, divergence, amplitude ","The moderate prior and visual evidence show all channel values within normal range, with no exceedance above the trainin"
1,machine-1-1,27440,27663,224,0.18007026857230812,67.92079207920793,LOW,NORMAL,3,False,True,TP,strong,weak,"The candidate window shows all channel values within the y=[0,1] range, indicating they are within t","No channels exceed the y=1.0 line, so there are no instances of level shifts, divergence, amplitude ","Given the low prior strength and the absence of any channel exceeding the normal range, the evidence strongly supports t"
1,machine-1-1,27944,28335,392,0.1782823626306795,64.95049504950495,LOW,NORMAL,3,False,False,FP,strong,weak,"The candidate window shows all channel values within the y=[0,1] range, indicating they are within t","No channels exceed the y=1.0 line, so there are no instances of level shift, divergence, amplitude s","With a low prior and all channel values within the normal range, the evidence strongly supports the normal hypothesis."
1,machine-1-2,1064,1231,168,0.16134063461019346,57.85714285714286,LOW,NORMAL,3,False,False,FP,strong,weak,"The candidate window shows all channel values within the y=[0,1] range, indicating they are within t","No channels exceed the y=1.0 line, so there are no clear indications of an anomaly. The candidate wi","With a low prior and all channel values within the normal range, the evidence strongly supports the normal hypothesis."
1,machine-1-2,4480,4815,336,0.17069390729690603,98.09523809523809,HIGH,ANOMALY,3,True,True,TP,moderate,strong,"The candidate window shows some variation, but most channel values remain within the y=[0,1] range. ","Ch5 exceeds the y=1.0 line, reaching approximately y=1.2, indicating a level shift. This exceedance ","Given the high anomaly percentile and the clear exceedance in Ch5 absent in training, the evidence strongly supports an "
1,machine-1-2,5376,8063,2688,0.1673178353885305,98.80952380952381,HIGH,ANOMALY,3,True,True,TP,weak,strong,"The candidate window shows some values within the y=[0,1] range, indicating potential normal variati","Channels Ch0, Ch5, and Ch6 exceed the y=1.0 line, with Ch0 reaching approximately y=1.3, indicating ","Given the high anomaly percentile and clear exceedance of normal operating range in multiple channels, the evidence stro"
1,machine-1-2,8232,8623,392,0.16468451132199594,82.38095238095238,MOD,ANOMALY,2,True,False,FP,moderate,moderate,"The candidate window shows channel values mostly within the y=[0,1] range, indicating normal operati","Ch0 and Ch1 exceed the y=1.0 line, with Ch0 reaching approximately y=1.2 and Ch1 reaching around y=1","The anomaly hypothesis is slightly stronger due to exceedance in Ch0 and Ch1, which is not present in the training basel"
1,machine-1-2,8848,8959,112,0.1612570551224053,52.85714285714286,LOW,NORMAL,3,False,False,FP,strong,weak,"The candidate window's channel values remain within the y=[0,1] range, indicating they are within th","No channels exceed the y=1.0 line, so there are no instances of level shift, divergence, amplitude s","Given the low prior strength and the absence of any channel exceeding the normal range, the evidence strongly supports t"
1,machine-1-2,9744,9799,56,0.16027874255087227,54.285714285714285,LOW,NORMAL,3,False,False,FP,strong,weak,"All candidate channel values are within the y=[0,1] range, indicating they are within the machine's ","No channels exceed the y=1.0 line, so there is no evidence of a level shift, divergence, amplitude s","Given the low prior strength and the absence of any channel exceeding the normal range, the evidence strongly supports t"
1,machine-1-2,9856,9967,112,0.16082926240051165,54.285714285714285,LOW,NORMAL,2,False,False,FP,moderate,weak,"The candidate window shows channel values that are mostly within the y=[0,1] range, indicating norma","Ch0 shows a slight exceedance above the y=1.0 line, reaching approximately y=1.1, indicating a minor","Given the low prior strength and modest anomaly percentile, the evidence leans towards normal variation, with only weak "
1,machine-1-2,10640,10751,112,0.16021406184882103,47.38095238095238,LOW,NORMAL,3,False,False,FP,strong,weak,"The candidate window shows values within the y=[0,1] range for all channels, indicating normal opera","No channels exceed the y=1.0 line, and there is no significant deviation from the training windows. ","With a low prior and no visual evidence of exceedance beyond the training baseline, the candidate is consistent with nor"
1,machine-1-2,11144,11535,392,0.1653142374208463,86.66666666666667,MOD,NORMAL,2,False,False,FP,moderate,moderate,"The candidate window shows channel values mostly within the y=[0,1] range, indicating normal operati","Ch1 exceeds the y=1.0 line, reaching approximately y=1.2, indicating a level shift. This exceedance ","With a moderate prior and visual evidence showing only slight exceedance in Ch1, the normal variation argument is slight"
1,machine-1-2,12432,13047,616,0.17101809913715857,96.42857142857143,HIGH,ANOMALY,3,True,False,FP,weak,strong,"The candidate window shows values mostly within the y=[0,1] range, similar to the training windows. ","Ch0 and Ch2 exceed the y=1.0 line, with Ch0 reaching approximately 1.1 and Ch2 reaching around 1.05.","Given the high prior and clear exceedance of normal range in Ch0 and Ch2, the evidence strongly supports an anomaly."
1,machine-1-2,13160,13607,448,0.16336428558861416,75.47619047619048,LOW,NORMAL,3,False,False,FP,strong,weak,"The candidate window shows all channel values within the y=[0,1] range, indicating they are within t","No channels in the candidate window exceed the y=1.0 line, so there is no evidence of values surpass","Given the low prior strength and the absence of any channel values exceeding the normal range, the evidence strongly sup"
1,machine-1-2,13720,13831,112,0.16065815999172628,52.38095238095239,LOW,NORMAL,3,False,False,FP,strong,weak,"The candidate window values for all channels are within the y=[0,1] range, indicating they are below","No channels exceed the y=1.0 line, so there is no evidence of any channel surpassing the confirmed n","Given the low prior strength and the absence of any channel exceeding the normal range, the evidence strongly supports n"
1,machine-1-2,14112,14391,280,0.16150006400421263,62.38095238095238,LOW,NORMAL,3,False,False,FP,strong,weak,"The candidate window's channel values remain below the y=1.0 line, indicating they are within the no","No channels exceed the y=1.0 line, so there is no evidence of an anomaly. The candidate window does ","Given the low prior and absence of any channel exceeding the normal range, the evidence strongly supports normal operati"
1,machine-1-2,14448,14783,336,0.16307294679184756,72.14285714285714,LOW,NORMAL,3,False,False,FP,strong,weak,"The candidate window shows all channel values within the y=[0,1] range, indicating they are within t","No channels exceed the y=1.0 line, so there is no evidence of an anomaly based on the channel values","Given the low prior strength and the absence of any channel exceedance above the training maximum, the evidence strongly"
1,machine-1-2,15400,16071,672,0.1695376595016569,99.28571428571429,HIGH,ANOMALY,3,True,True,TP,weak,strong,"The candidate window shows some values within the y=[0,1] range, indicating potential normal variati","Channels Ch0 and Ch5 exceed the y=1.0 line significantly, with Ch0 reaching approximately y=1.2 and ","Given the high prior and clear exceedance of normal operating range in multiple channels, the evidence strongly supports"
1,machine-1-2,16856,17135,280,0.16668262166436776,85.47619047619047,MOD,NORMAL,1,False,False,FP,moderate,moderate,"The candidate window shows values that are mostly within the y=[0,1] range, indicating normal variat","Channels Ch0, Ch2, and Ch1 show values slightly above the y=1.0 line, indicating a minor exceedance.","With a moderate prior and the candidate's values being close to normal, the evidence is balanced, leaning slightly towar"
1,machine-1-2,17584,17807,224,0.16181106292060754,62.142857142857146,LOW,NORMAL,3,False,False,FP,strong,weak,"The candidate window shows all channel values within the y=[0,1] range, indicating they are within t","No channels exceed the y=1.0 line, so there is no evidence of values surpassing the confirmed normal","Given the low prior strength and absence of any channel exceeding the normal range, the evidence strongly supports the n"
1,machine-1-2,18368,19095,728,0.16758486767335293,93.33333333333333,HIGH,ANOMALY,3,True,True,TP,moderate,strong,"The candidate window shows values that are mostly within the y=[0,1] range, similar to the training ","Ch0 exceeds the y=1.0 line, reaching approximately y=1.2, indicating a level shift. This exceedance ","Given the high anomaly percentile and the clear exceedance in Ch0 not present in training data, the evidence strongly su"
1,machine-1-2,19152,19487,336,0.1642868146416744,80.0,LOW,NORMAL,3,False,False,FP,strong,weak,"The candidate window shows all channel values within the y=[0,1] range, indicating they are within t","No channels exceed the y=1.0 line, so there is no evidence of an anomaly based on the provided data.","Given the low prior and all channel values within the normal range, the evidence strongly supports normal operation with"
1,machine-1-2,19768,20999,1232,0.16559967434838105,94.76190476190476,HIGH,ANOMALY,3,True,True,TP,moderate,strong,"The candidate window shows channel values mostly within the y=[0,1] range, indicating normal operati","Ch0 exceeds the y=1.0 line, reaching approximately y=1.2, indicating a level shift. This exceedance ","Given the high prior and the clear exceedance in Ch0 absent in training, the evidence strongly supports an anomaly."
1,machine-1-2,21224,21447,224,0.16109313271590509,58.57142857142858,LOW,NORMAL,3,False,False,FP,strong,weak,"The candidate window shows all channel values within the y=[0,1] range, indicating they are within t","No channels exceed the y=1.0 line, so there is no evidence of a level shift, divergence, amplitude s","Given the low prior strength and the absence of any exceedance above the training maximum, the evidence strongly support"
1,machine-1-2,21728,22511,784,0.17192779544441603,100.0,HIGH,ANOMALY,3,True,True,TP,weak,strong,"The candidate window shows some channel values within the y=[0,1] range, suggesting potential normal","Channels Ch0, Ch1, Ch2, and Ch3 all exceed the y=1.0 line, with Ch3 reaching approximately y=1.2, in","Given the high anomaly percentile and clear exceedance of normal operating range in multiple channels, the evidence stro"
1,machine-1-2,22568,23071,504,0.16472273550591351,85.0,MOD,NORMAL,3,False,False,FP,strong,weak,"The candidate window shows all channel values within the y=[0,1] range, indicating they are within t","No channels exceed the y=1.0 line, so there are no values above the confirmed normal range. Therefor","The score is elevated but not extreme, and visual evidence shows all channels within normal range, strongly supporting t"
1,machine-1-2,23352,23687,336,0.16165837007833436,65.47619047619048,LOW,NORMAL,3,False,False,FP,strong,weak,"The candidate window shows all channel values within the y=[0,1] range, indicating they are within t","No channels in the candidate window exceed the y=1.0 line, so there is no evidence of an anomaly bas","Given the low prior strength and the absence of any channel exceeding the normal range, the evidence strongly supports t"
2,machine-1-2,23093,23316,224,0.1568414810244576,63.095238095238095,,NORMAL,3,False,True,TP,,,,,"With a low prior and all candidate values within the normal range, the evidence strongly supports normal operation."
1,machine-1-5,2632,2799,168,0.16589577154566845,66.42857142857143,LOW,NORMAL,3,False,False,FP,strong,weak,"The candidate window shows all channel values within the y=[0,1] range, indicating they are within t","No channels exceed the y=1.0 line, so there is no evidence of level shift, divergence, amplitude spi","Given the low prior strength and the lack of any channel exceeding the normal range, the evidence strongly supports the "
1,machine-1-5,2912,2967,56,0.1627267396543175,55.23809523809524,LOW,NORMAL,3,False,False,FP,strong,weak,"The candidate window shows all channel values within the y=[0,1] range, indicating they are within t","No channels exceed the y=1.0 line, so there is no evidence of a level shift, divergence, amplitude s","With a low prior strength and no exceedance above the training maximum, the evidence strongly supports normal variation."
1,machine-1-5,3304,3359,56,0.1629546822514385,40.23809523809524,LOW,NORMAL,3,False,False,FP,strong,weak,"The candidate window shows all channel values within the y=[0,1] range, indicating they are within t","No channels exceed the y=1.0 line, so there is no evidence of any channel surpassing the confirmed n","Given the low anomaly percentile and the absence of any channel exceeding the normal range, the evidence strongly suppor"
1,machine-1-5,7056,7503,448,0.16619617139804177,77.38095238095238,LOW,NORMAL,3,False,False,FP,strong,weak,"The candidate window shows all channel values within the y=[0,1] range, indicating they are within t","No channels exceed the y=1.0 line, so there are no specific channels or extents to report as anomalo","Given the low prior and absence of any exceedance above the training maximum, the evidence strongly supports normal oper"
1,machine-1-5,8400,8567,168,0.16453552478924394,59.523809523809526,LOW,NORMAL,2,False,False,FP,moderate,weak,"The candidate window shows values mostly within the y=[0,1] range, indicating normal variation. The ","Channels Ch13, Ch14, and Ch15 show values slightly above the y=1.0 line, indicating a minor level sh","Given the low prior strength and modest score, the evidence for normal variation is stronger, with only minor exceedance"
1,machine-1-5,10304,10807,504,0.1764216216074096,95.47619047619048,HIGH,ANOMALY,3,True,True,TP,weak,strong,"The candidate window shows values mostly within the y=[0,1] range, indicating normal operation. The ","Channels Ch15, Ch13, and Ch14 show values exceeding the y=1.0 line, with Ch15 reaching approximately","Given the high prior and clear exceedance of normal range in multiple channels, the evidence strongly supports an anomal"
1,machine-1-5,10976,11143,168,0.1645151168340817,61.66666666666667,LOW,NORMAL,2,False,False,FP,moderate,weak,"The candidate window shows channel values that are mostly within the normal range, as indicated by t","Channels Ch13, Ch15, and Ch14 show slight exceedances above the y=1.0 line, indicating a potential a","Given the low prior strength and modest score, the evidence for normal variation is stronger, with only slight and non-p"
1,machine-1-5,11592,11983,392,0.17090005527383514,91.19047619047619,HIGH,ANOMALY,2,True,True,TP,weak,moderate,"The candidate window shows channel values mostly within the y=[0,1] range, indicating normal operati","Channels 15, 13, and 14 show values exceeding the y=1.0 line, with Ch15 reaching approximately 1.2, ","Given the high prior and the exceedance of channel values above the training maximum, the evidence leans towards an anom"
1,machine-1-5,12208,12263,56,0.16239189729094505,48.095238095238095,LOW,NORMAL,3,False,False,FP,strong,weak,"The candidate window shows all channel values within the y=[0,1] range, indicating they are within t","No channels exceed the y=1.0 line, so there is no evidence of any channel surpassing the confirmed n","Given the low anomaly percentile and absence of any channel exceeding the normal range, the evidence strongly supports t"
1,machine-1-5,12544,12991,448,0.19426798858330585,100.0,HIGH,ANOMALY,3,True,True,TP,weak,strong,The candidate window could be considered normal if the variations observed are within the expected r,"Channels 15, 13, and 14 show values exceeding the y=1.0 line, indicating a level shift or amplitude ","Given the high prior strength and clear exceedance of the normal range in multiple channels, the evidence strongly suppo"
1,machine-1-5,13104,15959,2856,0.174252349928971,99.52380952380952,HIGH,ANOMALY,3,True,True,TP,weak,strong,"The candidate window shows some values within the y=[0,1] range, indicating normal operation. Howeve","Channels Ch15, Ch13, and Ch14 show values exceeding the y=1.0 line, with Ch15 reaching approximately","Given the high prior and clear exceedance of normal operating range in multiple channels, the evidence strongly supports"
1,machine-1-5,16296,16631,336,0.1692258883267641,85.23809523809524,MOD,NORMAL,2,False,False,FP,moderate,moderate,"The candidate window shows channel values mostly within the y=[0,1] range, indicating normal operati","Channels Ch5, Ch15, and Ch14 show values slightly above the y=1.0 line, indicating a minor exceedanc","Given the moderate prior and the visual evidence showing only slight exceedance, the normal hypothesis is slightly stron"
1,machine-1-5,16744,17247,504,0.16377602768544522,67.61904761904762,LOW,NORMAL,2,False,False,FP,moderate,weak,"The candidate window shows channel values mostly within the y=[0,1] range, indicating normal operati","Channels Ch5, Ch15, Ch13, and Ch14 show values slightly above the y=1.0 line, indicating a minor amp","Given the low prior and modest anomaly percentile, the evidence for normal variation is stronger, with only minor exceed"
1,machine-1-5,17808,18087,280,0.16537461928091943,71.9047619047619,LOW,NORMAL,2,False,False,FP,moderate,weak,"The candidate window shows channel values that are mostly within the y=[0,1] range, indicating norma","Channels Ch5, Ch13, Ch14, and Ch15 show slight exceedance above the y=1.0 line, indicating a minor l","Given the low prior strength and modest anomaly percentile, the evidence for normal variation is stronger, with only sli"
1,machine-1-5,18256,18815,560,0.1648791717365384,70.95238095238095,LOW,NORMAL,3,False,False,FP,strong,weak,"The candidate window shows all channel values within the y=[0,1] range, indicating they are within t","No channels exceed the orange y=1.0 line, so there is no evidence of level shift, divergence, amplit","With a low prior and no exceedance of the training maximum, the candidate's behavior aligns with normal variation, makin"
1,machine-1-5,19040,21615,2576,0.17148517729694265,98.09523809523809,HIGH,ANOMALY,3,True,True,TP,weak,strong,"The candidate window shows some values within the y=[0,1] range, suggesting normal variation. Howeve","Channels Ch13, Ch15, and Ch14 show values exceeding the y=1.0 line, with Ch13 reaching approximately","Given the high anomaly percentile and clear exceedance of training maximums in multiple channels, the evidence strongly "
1,machine-1-5,21896,22287,392,0.17621679570791976,94.28571428571428,HIGH,ANOMALY,3,True,True,TP,weak,strong,"The candidate window shows some values within the y=[0,1] range, indicating potential normal variati","Channels Ch13, Ch15, and Ch14 exceed the y=1.0 line, with Ch13 reaching approximately y=1.2, indicat","Given the high prior and clear exceedance of normal operating range in multiple channels, the evidence strongly supports"
1,machine-1-5,22400,22623,224,0.16528993169777095,68.57142857142857,LOW,NORMAL,3,False,False,FP,strong,weak,"The candidate window shows all channel values within the y=[0,1] range, indicating they are within t","No channels exceed the y=1.0 line, so there is no evidence of an anomaly based on the training maxim","With a low prior and no exceedance above the training maximum, the evidence strongly supports normal variation."
1,machine-1-5,23016,23295,280,0.16437697261571885,63.33333333333333,LOW,NORMAL,2,False,False,FP,moderate,weak,"The candidate window shows channel values mostly within the y=[0,1] range, indicating normal variati","Ch15 slightly exceeds the y=1.0 line, reaching approximately 1.05, indicating a minor level shift. T","Given the low prior strength and modest anomaly percentile, the evidence for normal variation is stronger, with only min"
1,machine-1-5,23352,23407,56,0.16291303280740976,57.14285714285714,LOW,NORMAL,2,False,False,FP,moderate,weak,"The candidate window shows channel values that are mostly within the y=[0,1] range, indicating norma","Ch5, Ch15, and Ch13 show values slightly exceeding the y=1.0 line, indicating a minor amplitude spik","Given the low prior strength and modest anomaly percentile, the evidence for normal variation is stronger, with only min"
1,machine-1-5,23520,23687,168,0.1636657529614038,57.38095238095238,LOW,NORMAL,3,False,False,FP,strong,weak,"The candidate window shows all channel values within the y=[0,1] range, indicating they are within t","No channels exceed the y=1.0 line, so there are no instances of level shift, divergence, amplitude s","Given the low prior strength and the absence of any channel exceeding the normal range, the evidence strongly supports t"
