pass,entity,start,end,length,csc,pct,prior,verdict,conf,keep,is_tp,flag,norm_strength,anom_strength,normal_hypothesis,anomaly_hypothesis,reasoning
1,machine-1-1,18256,18647,392,0.21223680369023765,99.00990099009901,HIGH,ANOMALY,3,True,True,TP,weak,strong,"The candidate values significantly exceed the LOCAL 1+2 operating range, which remain within the [0,","Channels Ch0, Ch20, Ch2, and Ch21 all exceed the y=1.0 line, with Ch0 reaching approximately 2.5x th","Given the high anomaly percentile and clear deviation from both training and local baselines, the evidence strongly supp"
1,machine-1-1,19656,20271,616,0.20247541478073056,97.82178217821782,HIGH,ANOMALY,3,True,True,TP,weak,strong,"The candidate values are not within the LOCAL 1+2 operating range, as both local windows show values","Channels Ch0, Ch20, Ch21, and Ch34 all exceed the y=1.0 line, with Ch0 reaching approximately 2.5x t","Given the high anomaly percentile and clear deviation from both training and local baselines, the evidence strongly supp"
1,machine-1-1,20944,21391,448,0.19882525503635406,95.04950495049505,HIGH,ANOMALY,3,True,True,TP,weak,strong,"The candidate values are not within the LOCAL 1+2 operating range, as both local windows show values","Channels Ch0, Ch20, Ch34, and Ch35 all exceed the y=1.0 line, with Ch0 reaching approximately 2.5x t","Given the high anomaly percentile and clear deviation from both training and local baselines, the evidence strongly supp"
1,machine-1-1,22120,22511,392,0.19810168777725526,91.68316831683168,HIGH,ANOMALY,3,True,False,FP,weak,strong,"The candidate values significantly exceed the LOCAL 1+2 operating range, which are within the [0,1] ","Channels Ch0, Ch19, Ch20, and Ch21 all exceed the y=1.0 line, with Ch0 reaching approximately 1.8x t","Given the high anomaly percentile and clear deviation from both training and local baselines, the evidence strongly supp"
1,machine-1-1,23632,24079,448,0.20100796251790598,94.65346534653465,HIGH,ANOMALY,3,True,False,FP,weak,strong,"The candidate values are not within the LOCAL 1+2 operating range, as both local windows remain belo","Channels Ch0, Ch20, Ch21, and Ch19 all exceed the y=1.0 line, with Ch0 reaching approximately 2.5x t","Given the high anomaly percentile and the candidate's clear deviation from both training and local baselines, the eviden"
1,machine-1-1,24976,25311,336,0.19904464211625358,92.87128712871288,HIGH,ANOMALY,3,True,False,FP,weak,strong,"The candidate values significantly exceed the LOCAL 1+2 operating range, which are both within the [","Channels Ch0, Ch19, Ch20, and Ch21 all exceed the y=1.0 line, with Ch0 reaching approximately 1.7x t","Given the high anomaly percentile and clear deviation from both training and local baselines, the evidence strongly supp"
1,machine-1-1,26488,26823,336,0.19060888793319464,84.75247524752476,MOD,ANOMALY,3,True,False,FP,weak,strong,"The candidate values are not within the LOCAL 1+2 operating range, as both local windows remain belo","Channels Ch0, Ch20, Ch21, and Ch19 exceed the y=1.0 line, with Ch0 reaching approximately 2.5x the t","The anomaly score is elevated, and the candidate exceeds both training and local norms, with specific channels showing s"
2,machine-1-1,24511,24734,224,0.18274092725810728,72.47524752475248,,NORMAL,2,False,True,TP,,,,,"Given the low prior strength and the similarity between candidate and local test windows, the evidence for normal operat"
2,machine-1-1,25946,26169,224,0.17672154369315,58.01980198019802,,NORMAL,1,False,True,TP,,,,,"With a low prior and modest anomaly percentile, the evidence is balanced between a stable mode shift and a genuine devia"
2,machine-1-1,27442,27665,224,0.17998467757466383,67.32673267326733,,NORMAL,2,False,True,TP,,,,,"With a low prior and candidate values aligning with elevated local norms, the evidence leans towards normal operation de"
1,machine-1-2,4536,4759,224,0.17483112745685503,98.09523809523809,HIGH,ANOMALY,3,True,True,TP,weak,strong,"The candidate values are not within the LOCAL 1+2 operating range, as both local windows show values","Channels Ch0 and Ch5 exceed the y=1.0 line, with Ch0 reaching approximately 2.5x the training maximu","Given the high anomaly percentile and the candidate's clear deviation from both training and local baselines, the eviden"
1,machine-1-2,5432,5599,168,0.1658699334754298,77.38095238095238,LOW,NORMAL,2,False,True,TP,moderate,weak,"The candidate values are within the range observed in LOCAL 1+2, suggesting that the current period ","Channels Ch0, Ch1, and Ch2 show values above the orange y=1.0 line, indicating they exceed the confi","Given the low prior strength and the elevated local test context, the evidence leans towards a normal operating mode des"
1,machine-1-2,5712,6103,392,0.17202706814610533,98.80952380952381,HIGH,ANOMALY,3,True,True,TP,weak,strong,"The candidate values are not within the LOCAL 1+2 operating range, as these local windows remain bel","Channels Ch0, Ch5, Ch24, and Ch1 all exceed the y=1.0 line, with Ch0 reaching approximately 2.5x the","Given the high anomaly percentile and clear deviation from both training and local baselines, the evidence strongly supp"
1,machine-1-2,6160,6943,784,0.17148417374119163,97.38095238095238,HIGH,ANOMALY,3,True,False,FP,weak,strong,"The candidate values are not within the LOCAL 1+2 operating range, as both local windows remain belo","Channels Ch6, Ch5, and Ch0 show values exceeding the y=1.0 line, with Ch6 reaching approximately 1.2","Given the high anomaly percentile and the candidate's deviation from both training and local baselines, the evidence str"
1,machine-1-2,7280,7503,224,0.16616800712654367,80.95238095238095,LOW,NORMAL,3,False,False,FP,strong,weak,"The candidate values are within the range observed in LOCAL 1 and LOCAL 2, suggesting that the curre","Ch0 and Ch1 show values exceeding the y=1.0 line, with Ch0 reaching approximately 1.2x the training ","Given the low prior strength and the elevated values in both LOCAL 1 and LOCAL 2, the candidate's behavior aligns with a"
1,machine-1-2,7784,8007,224,0.16686960333026946,83.0952380952381,MOD,NORMAL,2,False,False,FP,moderate,moderate,"The candidate values are within the range observed in LOCAL 1 and LOCAL 2, suggesting that the curre","Ch0 exceeds the y=1.0 line, reaching approximately 1.2, indicating a deviation from both the trainin","The anomaly percentile is elevated but not extreme, and the local test context shows a consistent pattern that aligns wi"
1,machine-1-2,8288,8511,224,0.16660270473221317,82.38095238095238,MOD,NORMAL,2,False,False,FP,moderate,weak,"The candidate values are within the range observed in LOCAL 1+2, suggesting that the current period ","Channels Ch0 and Ch1 exceed the y=1.0 line, with Ch0 reaching approximately 1.2x the training maximu","The moderate prior and consistent elevation in LOCAL 1+2 suggest a stable operating mode rather than an anomaly, despite"
1,machine-1-2,11144,11423,280,0.16731184511445463,86.66666666666667,MOD,NORMAL,1,False,False,FP,moderate,moderate,"The candidate values are within the range observed in LOCAL 1 and LOCAL 2, suggesting that the curre","Channels Ch0, Ch1, and Ch2 show values above the orange y=1.0 line, with Ch0 reaching approximately ","The score prior is moderate, and while the candidate exceeds the training maximum, the local test context suggests a sta"
1,machine-1-2,12432,13047,616,0.17101809913715857,96.42857142857143,HIGH,ANOMALY,3,True,False,FP,weak,strong,"The candidate values are not within the LOCAL 1+2 operating range, as these local windows remain bel","Channels Ch0, Ch1, and Ch2 exceed the y=1.0 line, with Ch0 reaching approximately 1.2x the training ","Given the high anomaly percentile and the candidate's clear deviation from both training and local norms, the evidence s"
1,machine-1-2,13384,13495,112,0.1665913627715785,73.57142857142858,LOW,NORMAL,3,False,False,FP,strong,weak,"The candidate values are within the range observed in LOCAL 1 and LOCAL 2, suggesting that the curre","No channels in the candidate exceed the y=1.0 line, indicating no values surpass the confirmed norma","Given the low prior strength and the fact that both local test windows show elevated values similar to the candidate, th"
1,machine-1-2,14616,14727,112,0.16549175354884937,66.19047619047619,LOW,NORMAL,3,False,False,FP,strong,weak,"The candidate values are within the range observed in LOCAL 1 and LOCAL 2, suggesting that the curre","No channels in the candidate exceed the y=1.0 line, indicating no values surpass the confirmed norma","Given the low prior strength and the absence of any channels exceeding the normal range, the evidence strongly supports "
1,machine-1-2,15456,15679,224,0.16820922965416685,87.38095238095238,MOD,NORMAL,2,False,True,TP,moderate,moderate,"The candidate values are within the range of LOCAL 1+2, which are elevated compared to the training ","Ch0 exceeds the y=1.0 line, reaching approximately 1.2x the training maximum. LOCAL 1+2 remain below","With a moderate prior, the candidate's alignment with elevated local norms suggests a stable mode, despite Ch0's exceeda"
1,machine-1-2,15792,16071,280,0.17475550479721277,99.28571428571429,HIGH,ANOMALY,3,True,True,TP,weak,strong,"The candidate values are not within the LOCAL 1+2 operating range, as both local windows show values","Channels Ch0, Ch2, and Ch5 exceed the y=1.0 line, with Ch0 reaching approximately 2.5x the training ","Given the high anomaly percentile and clear deviation from both training and local baselines, the evidence strongly supp"
1,machine-1-2,16912,17079,168,0.1689682232293611,85.47619047619047,MOD,NORMAL,1,False,False,FP,moderate,moderate,"The candidate values are within the range observed in LOCAL 1 and LOCAL 2, suggesting that the curre","Channels Ch0 and Ch2 exceed the y=1.0 line, with Ch0 reaching approximately 1.2x the training maximu","The score prior is moderate, and while the candidate exceeds the training baseline, the local test context shows similar"
1,machine-1-2,18480,19039,560,0.16923364220419898,93.33333333333333,HIGH,ANOMALY,3,True,True,TP,weak,strong,"The candidate values are not within the LOCAL 1+2 operating range, as both local windows remain belo","Channels Ch0, Ch1, and Ch2 exceed the y=1.0 line, with Ch0 reaching approximately 2.5x the training ","Given the high anomaly percentile and clear deviation from both training and local baselines, the evidence strongly supp"
1,machine-1-2,19208,19431,224,0.1659341043094189,80.0,LOW,NORMAL,3,False,False,FP,strong,weak,"The candidate values are within the range of LOCAL 1+2, which are both below the y=1.0 line, indicat","No channels in the candidate exceed the y=1.0 line, and LOCAL 1+2 are also within the [0,1] range. T","With a low prior and all evidence indicating operation within normal ranges, the candidate is clearly normal."
1,machine-1-2,20048,20439,392,0.1703887386496977,94.76190476190476,HIGH,ANOMALY,3,True,True,TP,moderate,strong,"The candidate values are within the range seen in LOCAL 1 and LOCAL 2, suggesting a potentially stab","Channels Ch0, Ch1, Ch3, and Ch5 exceed the y=1.0 line, with Ch0 reaching approximately 2.5x the trai","Given the high anomaly percentile and the candidate's deviation from both training and local norms, the evidence strongl"
1,machine-1-2,20608,20887,280,0.16757898810785363,87.61904761904762,MOD,ANOMALY,2,True,False,FP,moderate,moderate,"The candidate values are within the range of LOCAL 1+2, which are slightly elevated but consistent w","Channel 0 shows values exceeding the y=1.0 line, reaching approximately 1.2x the training maximum. L","The anomaly score is elevated, and Channel 0 exceeds both training and local norms, suggesting a probable anomaly despit"
1,machine-1-2,21784,22399,616,0.17483399862169594,100.0,HIGH,ANOMALY,3,True,True,TP,weak,strong,"The candidate values are not within the LOCAL 1+2 operating range, as both local windows show values","Channels Ch0, Ch1, and Ch2 exceed the y=1.0 line, with Ch0 reaching approximately 1.2x the training ","Given the high anomaly percentile and the candidate's clear deviation from both training and local baselines, the eviden"
1,machine-1-2,22680,22959,280,0.16705605705734355,85.0,MOD,ANOMALY,2,True,False,FP,moderate,moderate,"The candidate values are within the range of LOCAL 1 and LOCAL 2, which are both below the y=1.0 lin","Ch0 shows values exceeding the y=1.0 line, reaching approximately 1.2x the training maximum. LOCAL 1","Given the moderate prior and the fact that Ch0 exceeds both training and local norms, the anomaly hypothesis is probably"
2,machine-1-2,15191,15414,224,0.15457953328628501,77.85714285714286,,NORMAL,3,False,False,FP,,,,,"Given the low prior strength and the candidate's alignment with elevated local norms, the evidence strongly supports nor"
2,machine-1-2,22981,23204,224,0.15955947260226822,50.476190476190474,,NORMAL,3,False,True,TP,,,,,"Given the low prior strength and the candidate's alignment with both training and local test baselines, the evidence str"
1,machine-1-5,10416,10807,392,0.17936553633106606,95.47619047619048,HIGH,ANOMALY,3,True,True,TP,weak,strong,"The candidate values are not within the LOCAL 1+2 operating range, as both local windows show values","Channels 15, 13, and 14 exceed the y=1.0 line, with Ch15 reaching approximately 1.2x the training ma","Given the high anomaly percentile and clear deviation from both training and local norms, the evidence strongly supports"
1,machine-1-5,11704,11927,224,0.17520335788140073,91.19047619047619,HIGH,ANOMALY,3,True,True,TP,weak,strong,"The candidate values are not within the LOCAL 1+2 operating range, as both local windows show values","Channels 15, 13, 14, and 24 show values above the orange y=1.0 line, with Ch15 reaching approximatel","Given the high anomaly percentile and the candidate's exceedance of both training and local norms, the evidence strongly"
1,machine-1-5,12600,12991,392,0.1986848475145442,100.0,HIGH,ANOMALY,3,True,True,TP,weak,strong,"The candidate values are not within the LOCAL 1+2 operating range, as these local windows remain bel","Channels Ch15, Ch13, and Ch14 exceed the y=1.0 line, with Ch15 reaching approximately 1.2x the train","Given the high anomaly percentile and the candidate's clear deviation from both training and local baselines, the eviden"
1,machine-1-5,13608,13663,56,0.17035484686493874,76.42857142857142,LOW,NORMAL,3,False,False,FP,strong,weak,"The candidate values are within the range observed in LOCAL 1 and LOCAL 2, suggesting that the curre","Channels 13, 14, and 15 show values exceeding the y=1.0 line, indicating they surpass the confirmed ","Given the low prior strength and the consistent elevation in both LOCAL 1 and LOCAL 2, the candidate's behavior aligns w"
1,machine-1-5,13888,14279,392,0.1809547714157296,96.42857142857143,HIGH,ANOMALY,3,True,True,TP,weak,strong,"The candidate values are not within the LOCAL 1+2 operating range, as both local windows show values","Channels Ch13, Ch14, and Ch15 exceed the y=1.0 line, with Ch13 reaching approximately 1.2x the train","Given the high anomaly percentile and the candidate's exceedance of both training and local norms, the evidence strongly"
1,machine-1-5,14336,14951,616,0.18990587180649693,99.52380952380952,HIGH,ANOMALY,3,True,True,TP,weak,strong,"The candidate values are not within the LOCAL 1+2 operating range, as both local windows remain belo","Channels 15, 13, and 14 show values exceeding the y=1.0 line, with Ch15 reaching approximately 1.3x ","Given the high anomaly percentile and the candidate's clear deviation from both training and local norms, the evidence s"
1,machine-1-5,15344,15791,448,0.17239923815941438,90.23809523809524,MOD,ANOMALY,2,True,False,FP,moderate,moderate,"The candidate values are within the range observed in LOCAL 1 and LOCAL 2, suggesting that the curre","Channels 13, 14, and 15 show values exceeding the y=1.0 line, with Ch13 reaching approximately 1.3x ","The anomaly hypothesis is slightly stronger due to specific channel exceedances above both training and local norms, des"
1,machine-1-5,16352,16519,168,0.17202440005106232,85.23809523809524,MOD,ANOMALY,3,True,False,FP,moderate,strong,"The candidate values are within the range observed in LOCAL 1+2, suggesting the machine might be ope","Channels Ch5, Ch15, Ch13, and Ch14 exceed the y=1.0 line, with Ch5 reaching approximately 1.2x the t","The anomaly hypothesis is clearly stronger due to specific channels exceeding both training and local norms, despite the"
1,machine-1-5,19376,19431,56,0.17089309450238943,83.57142857142857,MOD,ANOMALY,3,True,False,FP,moderate,strong,"The candidate values are within the range observed in LOCAL 1 and LOCAL 2, suggesting that the machi","Channels 13, 5, 15, and 14 exceed the y=1.0 line, with Ch13 reaching approximately 2.5x the training","Given the moderate prior and the clear exceedance of the training and local baselines in the candidate, the anomaly hypo"
1,machine-1-5,19488,19599,112,0.16962528484873474,80.71428571428572,LOW,NORMAL,3,False,False,FP,strong,weak,"The candidate values are within the range observed in LOCAL 1 and LOCAL 2, suggesting that the curre","No channels in the candidate window exceed the y=1.0 line, indicating that there are no values surpa","Given the low prior strength and the fact that both local test windows show similar elevated patterns, the candidate is "
1,machine-1-5,20608,21559,952,0.17908218686523683,98.09523809523809,HIGH,ANOMALY,3,True,True,TP,weak,strong,"The candidate values are not within the LOCAL 1+2 operating range, as these local windows remain bel","Channels 13, 14, and 15 exceed the y=1.0 line, with Ch13 reaching approximately 1.2x the training ma","Given the high anomaly percentile and clear deviation from both training and local baselines, the evidence strongly supp"
1,machine-1-5,21952,22231,280,0.18003786052577198,94.28571428571428,HIGH,ANOMALY,3,True,True,TP,weak,strong,"The candidate values are not within the LOCAL 1+2 operating range, as these local windows remain bel","Channels Ch13, Ch15, and Ch5 exceed the y=1.0 line, with Ch13 reaching approximately 1.2x the traini","Given the high anomaly percentile and the candidate's clear deviation from both training and local norms, the evidence s"
