pass,entity,start,end,length,csc,pct,prior,verdict,conf,keep,is_tp,flag,norm_strength,anom_strength,normal_hypothesis,anomaly_hypothesis,reasoning
1,machine-1-2,5432,5599,168,0.1658699334754298,77.38095238095238,LOW,NORMAL,1,False,True,TP,moderate,moderate,"The candidate window shows values mostly within the y=[0,1] range, indicating normal operation. The ","Ch0 and Ch1 exceed the y=1.0 line, with Ch0 reaching approximately y=1.2 and Ch1 slightly above y=1.","With a low prior and modest score elevation, the evidence is balanced; the exceedance is not clearly stronger than norma"
1,machine-1-2,5712,6103,392,0.17202706814610533,98.80952380952381,HIGH,ANOMALY,3,True,True,TP,weak,strong,"The candidate window shows some values within the normal range, with most channels staying below the","Channels Ch0, Ch5, and Ch24 exceed the y=1.0 line, with Ch0 reaching approximately 1.3, indicating a","Given the high anomaly percentile and clear exceedance of training maximums in multiple channels, the evidence strongly "
1,machine-1-2,6160,6943,784,0.17148417374119163,97.38095238095238,HIGH,ANOMALY,3,True,False,FP,weak,strong,"The candidate window shows some values within the y=[0,1] range, indicating potential normal variati","Channels Ch6, Ch5, and Ch0 exceed the y=1.0 line, with Ch6 reaching approximately y=1.2, indicating ","Given the high prior and clear exceedance of normal operating range in multiple channels, the evidence strongly supports"
1,machine-1-2,7280,7503,224,0.16616800712654367,80.95238095238095,LOW,NORMAL,3,False,False,FP,strong,weak,"The candidate window shows all channel values within the y=[0,1] range, indicating they are within t","No channels exceed the y=1.0 line, so there are no clear indications of an anomaly. The candidate's ","Given the low prior strength and the absence of any channel exceeding the normal range, the evidence strongly supports t"
1,machine-1-2,7784,8007,224,0.16686960333026946,83.0952380952381,MOD,ANOMALY,2,True,False,FP,moderate,moderate,"The candidate window shows values that are mostly within the normal range, with some fluctuations th","Ch0 and Ch6 show values that exceed the y=1.0 line, indicating a level shift and amplitude spike. Th","The anomaly hypothesis is slightly stronger due to exceedances in Ch0 and Ch6 above the training maximum, despite the mo"
1,machine-1-2,8288,8511,224,0.16660270473221317,82.38095238095238,MOD,NORMAL,2,False,False,FP,moderate,weak,"The candidate window shows channel values mostly within the y=[0,1] range, indicating normal variati","Ch0 and Ch1 show values slightly above the y=1.0 line, with Ch0 reaching approximately 1.1 and Ch1 a","The moderate prior and visual evidence suggest normal variation, with minor exceedances that are not clearly anomalous c"
1,machine-1-2,11144,11423,280,0.16731184511445463,86.66666666666667,MOD,NORMAL,1,False,False,FP,moderate,moderate,"The candidate window shows channel values mostly within the y=[0,1] range, indicating normal operati","Ch0 and Ch1 exceed the y=1.0 line, with Ch0 reaching approximately 1.1 and Ch1 reaching 1.2, indicat","With a moderate prior and both hypotheses having moderate strength, the evidence is roughly balanced, leading to a norma"
1,machine-1-2,12432,13047,616,0.17101809913715857,96.42857142857143,HIGH,ANOMALY,3,True,False,FP,weak,strong,"The candidate window shows values mostly within the y=[0,1] range, suggesting normal variation. The ","Ch0 exceeds the y=1.0 line, reaching approximately y=1.2, indicating a level shift. This exceedance ","Given the high prior and clear exceedance in Ch0 absent in training, the evidence strongly supports an anomaly."
1,machine-1-2,13384,13495,112,0.1665913627715785,73.57142857142858,LOW,NORMAL,3,False,False,FP,strong,weak,"The candidate window shows all channel values within the y=[0,1] range, indicating they are within t","No channels exceed the y=1.0 line, so there is no evidence of a level shift, divergence, amplitude s","Given the low prior strength and the absence of any channel exceeding the normal range, the evidence strongly supports t"
1,machine-1-2,14616,14727,112,0.16549175354884937,66.19047619047619,LOW,NORMAL,3,False,False,FP,strong,weak,"The candidate window shows all channel values within the y=[0,1] range, indicating they are within t","No channels exceed the y=1.0 line, so there is no evidence of a level shift, divergence, amplitude s","With a low prior and no channels exceeding the normal range, the evidence strongly supports normal variation."
1,machine-1-2,15456,15679,224,0.16820922965416685,87.38095238095238,MOD,NORMAL,2,False,True,TP,moderate,moderate,"The candidate window shows values that are mostly within the y=[0,1] range, indicating normal variat","Ch0 shows values exceeding y=1.0, reaching approximately 1.1, indicating a minor level shift. This e","With a moderate prior, the visual evidence shows minor exceedances that are not significantly different from the trainin"
1,machine-1-2,15792,16071,280,0.17475550479721277,99.28571428571429,HIGH,ANOMALY,3,True,True,TP,weak,strong,"The candidate window shows some channel values within the normal range (y=[0,1]), particularly Ch2 a","Ch0 and Ch1 exceed the y=1.0 line, with Ch0 reaching approximately y=1.2 and Ch1 reaching around y=1","Given the high anomaly percentile and clear exceedance of normal range in Ch0 and Ch1, the evidence strongly supports an"
1,machine-1-2,16912,17079,168,0.1689682232293611,85.47619047619047,MOD,NORMAL,1,False,False,FP,moderate,moderate,"The candidate window shows channel values that are mostly within the y=[0,1] range, indicating norma","Channels Ch0 and Ch2 show values slightly above the y=1.0 line, indicating a minor exceedance. This ","With a moderate prior and the candidate's score at the 85.5th percentile, the evidence is balanced; the exceedances are "
1,machine-1-2,18480,19039,560,0.16923364220419898,93.33333333333333,HIGH,ANOMALY,3,True,True,TP,weak,strong,"The candidate window shows values that are mostly within the normal range (y=[0,1]) for all channels","Ch0 shows values exceeding the y=1.0 line, reaching approximately 1.1, indicating a level shift. Thi","Given the high prior and clear exceedance in Ch0 above the training maximum, the evidence strongly supports an anomaly."
1,machine-1-2,19208,19431,224,0.1659341043094189,80.0,LOW,NORMAL,2,False,False,FP,moderate,weak,"The candidate window shows channel values that are mostly within the y=[0,1] range, indicating norma","Ch0 and Ch2 show values slightly above the y=1.0 line, with Ch0 reaching approximately 1.1 and Ch2 a","Given the low prior strength and modest score, the evidence for normal variation is stronger, with similar patterns obse"
1,machine-1-2,20048,20439,392,0.1703887386496977,94.76190476190476,HIGH,ANOMALY,3,True,True,TP,weak,strong,"The candidate window shows some values within the y=[0,1] range, indicating potential normal variati","Channels Ch0, Ch1, and Ch5 exceed the y=1.0 line, with Ch0 reaching approximately 1.2, indicating a ","Given the high prior and clear exceedance of normal operating range in multiple channels, the evidence strongly supports"
1,machine-1-2,20608,20887,280,0.16757898810785363,87.61904761904762,MOD,NORMAL,2,False,False,FP,moderate,weak,"The candidate window shows values that are mostly within the y=[0,1] range, indicating normal variat","Channel 0 shows a value slightly above the y=1.0 line, indicating a minor level shift. This exceedan","With a moderate prior and the candidate's values mostly within normal range, the evidence leans towards normal variation"
1,machine-1-2,21784,22399,616,0.17483399862169594,100.0,HIGH,ANOMALY,3,True,True,TP,weak,strong,"The candidate window shows channel values mostly within the y=[0,1] range, suggesting normal operati","Channels Ch0, Ch1, and Ch2 exceed the y=1.0 line, with Ch0 reaching approximately y=1.2, indicating ","Given the high prior and clear exceedance of normal operating range in multiple channels, the evidence strongly supports"
1,machine-1-2,22680,22959,280,0.16705605705734355,85.0,MOD,NORMAL,1,False,False,FP,moderate,moderate,"The candidate window shows channel values mostly within the y=[0,1] range, indicating normal operati","Ch0 shows values exceeding the y=1.0 line, reaching approximately y=1.2, indicating a level shift. T","With a moderate prior and evidence of minor exceedance potentially explained by normal variation, the normal hypothesis "
2,machine-1-2,15191,15414,224,0.15457953328628501,77.85714285714286,,NORMAL,3,False,False,FP,,,,,"Given the low prior strength and the absence of any channel exceedance above the training maximum, the evidence strongly"
2,machine-1-2,22981,23204,224,0.15955947260226822,50.476190476190474,,NORMAL,3,False,True,TP,,,,,"Given the low prior strength and the absence of any channel exceeding the normal range, the evidence strongly supports t"
1,machine-1-5,10416,10807,392,0.17936553633106606,95.47619047619048,HIGH,ANOMALY,3,True,True,TP,weak,strong,"The candidate window shows channel values mostly within the y=[0,1] range, suggesting normal variati","Channels Ch15, Ch13, and Ch14 exceed the y=1.0 line, with Ch15 reaching approximately y=1.2, indicat","Given the high prior and clear exceedance of training maximums in multiple channels, the evidence strongly supports an a"
1,machine-1-5,11704,11927,224,0.17520335788140073,91.19047619047619,HIGH,ANOMALY,3,True,True,TP,weak,strong,"The candidate window shows values mostly within the y=[0,1] range, indicating normal operation. Any ","Channels 15, 13, and 14 show values exceeding the y=1.0 line, with Ch15 reaching approximately 1.2, ","Given the high prior and clear exceedance of normal range in multiple channels, the evidence strongly supports an anomal"
1,machine-1-5,12600,12991,392,0.1986848475145442,100.0,HIGH,ANOMALY,3,True,True,TP,weak,strong,"The candidate window could be considered normal if the channel values remain within the y=[0,1] rang","Channels 13, 14, and 15 show values exceeding the y=1.0 line, with Ch13 reaching approximately y=1.2","Given the high anomaly percentile and clear exceedance of normal operating ranges in multiple channels, the evidence str"
1,machine-1-5,13608,13663,56,0.17035484686493874,76.42857142857142,LOW,NORMAL,2,False,False,FP,moderate,weak,"The candidate window shows channel values that are mostly within the y=[0,1] range, indicating norma","Channels Ch13, Ch14, and Ch15 show values slightly exceeding the y=1.0 line, indicating a potential ","Given the low prior strength and modest score, the evidence for normal variation is stronger, with only slight exceedanc"
1,machine-1-5,13888,14279,392,0.1809547714157296,96.42857142857143,HIGH,ANOMALY,3,True,True,TP,weak,strong,"The candidate window could be considered normal if the channel values remain within the y=[0,1] rang","Channels 13, 14, and 15 exceed the y=1.0 line, with Ch13 reaching approximately 1.3, indicating a le","Given the high prior and clear exceedance of normal operating range in multiple channels, the evidence strongly supports"
1,machine-1-5,14336,14951,616,0.18990587180649693,99.52380952380952,HIGH,ANOMALY,3,True,True,TP,weak,strong,"The candidate window could be normal if the channel values remain within the y=[0,1] range. However,","Channels Ch15, Ch13, and Ch14 exceed the y=1.0 line, with Ch15 reaching approximately y=1.3, indicat","Given the high anomaly percentile and clear exceedance of the training maximum in multiple channels, the evidence strong"
1,machine-1-5,15344,15791,448,0.17239923815941438,90.23809523809524,MOD,NORMAL,1,False,False,FP,moderate,moderate,"The candidate window shows values that are mostly within the y=[0,1] range, indicating normal variat","Channels Ch13, Ch15, and Ch14 show values slightly above the y=1.0 line, indicating a minor level sh","With a moderate prior and the candidate's values only slightly exceeding the training max, the evidence is balanced, lea"
1,machine-1-5,16352,16519,168,0.17202440005106232,85.23809523809524,MOD,NORMAL,3,False,False,FP,strong,weak,"The candidate window shows all channel values within the y=[0,1] range, indicating they are within t","No channels exceed the y=1.0 line, so there is no evidence of an anomaly based on the provided data.","The score is elevated but not extreme, and visual evidence shows all channels within normal range, strongly supporting n"
1,machine-1-5,19376,19431,56,0.17089309450238943,83.57142857142857,MOD,ANOMALY,2,True,False,FP,moderate,moderate,"The candidate window shows values that are mostly within the y=[0,1] range, indicating normal operat","Channels Ch13, Ch5, and Ch15 show spikes that exceed the y=1.0 line, with Ch13 reaching approximatel","The moderate prior and visual evidence of exceedance above the training max in multiple channels suggest an anomaly, des"
1,machine-1-5,19488,19599,112,0.16962528484873474,80.71428571428572,LOW,NORMAL,2,False,False,FP,moderate,weak,"The candidate window shows channel values that are mostly within the y=[0,1] range, indicating norma","Ch13, Ch15, and Ch14 show slight exceedances above the y=1.0 line, indicating a potential anomaly. T","Given the low prior strength and modest anomaly percentile, the evidence for normal variation is stronger, with only sli"
1,machine-1-5,20608,21559,952,0.17908218686523683,98.09523809523809,HIGH,ANOMALY,3,True,True,TP,weak,strong,"The candidate window shows values that are mostly within the y=[0,1] range, indicating normal operat","Channels Ch13, Ch15, and Ch14 show values exceeding the y=1.0 line, with Ch13 reaching approximately","Given the high anomaly percentile and clear exceedance of training max in multiple channels, the evidence strongly suppo"
1,machine-1-5,21952,22231,280,0.18003786052577198,94.28571428571428,HIGH,ANOMALY,3,True,True,TP,weak,strong,"The candidate window shows values mostly within the y=[0,1] range, suggesting normal variation. The ","Channels 13, 15, and 14 exceed the y=1.0 line, with Ch13 reaching approximately 1.1, indicating a le","Given the high prior and clear exceedance of normal range in multiple channels, the evidence strongly supports an anomal"
