pass,entity,start,end,length,csc,pct,prior,verdict,conf,keep,is_tp,flag,norm_strength,anom_strength,normal_hypothesis,anomaly_hypothesis,reasoning
1,machine-1-1,12152,12767,616,0.7780901641727658,91.88118811881189,HIGH,ANOMALY,3,True,False,FP,weak,strong,"The candidate window shows some variation, but most channel values remain below the y=1.0 line, indi","Channels Ch34 and Ch35 exceed the y=1.0 line, reaching approximately y=1.5, which is 1.5x the traini","Given the high prior strength and clear exceedance of normal range in multiple channels, the evidence strongly supports "
1,machine-1-1,13552,14111,560,0.8177003790567543,97.42574257425743,HIGH,ANOMALY,3,True,False,FP,weak,strong,The candidate window could be considered normal if the variations observed are within the expected r,"Channels Ch0, Ch20, Ch21, and Ch2 all exceed the y=1.0 line, indicating significant deviations from ","Given the high prior strength and clear exceedance of normal operating range in multiple channels, the evidence strongly"
1,machine-1-1,14448,14671,224,0.7276506262850889,68.11881188118812,LOW,NORMAL,3,False,False,FP,strong,weak,"The candidate window shows all channel values within the y=[0,1] range, indicating they are within t","No channels exceed the y=1.0 line, so there is no evidence of a level shift, divergence, amplitude s","Given the low prior strength and the absence of any channel exceeding the normal range, the evidence strongly supports t"
1,machine-1-1,14952,15903,952,0.7670345164416967,94.45544554455445,HIGH,ANOMALY,3,True,True,TP,weak,strong,The candidate window could be considered normal if the observed exceedances are within the range of ,"Channels Ch0, Ch20, Ch35, and Ch21 all exceed the y=1.0 line, with Ch21 reaching approximately y=2.1","Given the high prior and significant exceedance of the normal range in multiple channels, the evidence strongly supports"
1,machine-1-1,16016,16575,560,0.8153940682328336,98.41584158415841,HIGH,ANOMALY,3,True,True,TP,weak,strong,The candidate window could be considered normal if the observed variations are within the expected r,"Channels Ch0, Ch20, Ch34, and Ch35 show values above the y=1.0 line. Ch20 reaches approximately y=2.","Given the high anomaly percentile and clear exceedance of normal operating ranges in multiple channels, the evidence str"
1,machine-1-1,16744,18703,1960,0.8070971375496437,100.0,HIGH,ANOMALY,3,True,True,TP,weak,strong,The candidate window could be considered normal if the exceedances are within the range of expected ,"Channels Ch0, Ch20, Ch21, and Ch35 all show values above the orange y=1.0 line, with Ch35 reaching a","Given the high anomaly percentile and clear exceedance of normal operating ranges in multiple channels, the evidence str"
1,machine-1-1,18984,19039,56,0.7181770283533042,53.663366336633665,LOW,NORMAL,3,False,False,FP,strong,weak,"The candidate window shows all channel values within the y=[0,1] range, indicating they are within t","No channels exceed the y=1.0 line, so there is no evidence of a level shift, divergence, amplitude s","Given the low anomaly percentile and absence of any channel exceeding the normal range, the evidence strongly supports n"
1,machine-1-1,19544,21503,1960,0.7758439156175798,97.82178217821782,HIGH,ANOMALY,3,True,True,TP,weak,strong,The candidate window could be considered normal if the observed variations are within the expected r,"Channels Ch0, Ch20, Ch21, and Ch34 all show values significantly above the orange y=1.0 line, with C","Given the high anomaly percentile and clear exceedance of normal operating range in multiple channels, the evidence stro"
1,machine-1-1,21672,21839,168,0.7304346989784823,65.54455445544555,LOW,NORMAL,2,False,False,FP,moderate,weak,"The candidate window shows channel values mostly within the y=[0,1] range, indicating normal operati","Ch21 and Ch20 show values slightly above the y=1.0 line, indicating a minor level shift. This exceed","Given the low prior strength and modest anomaly score, the evidence for normal variation is stronger, with only minor ex"
1,machine-1-1,22064,22623,560,0.7804944706235294,91.68316831683168,HIGH,ANOMALY,3,True,False,FP,weak,strong,"The candidate window shows some values within the normal range, with some channels below the y=1.0 l","Channels Ch0, Ch20, Ch19, and Ch21 exceed the y=1.0 line, with Ch21 reaching approximately y=1.8, in","Given the high prior and clear exceedance of normal operating range in multiple channels, the evidence strongly supports"
1,machine-1-1,23576,24135,560,0.7981050560560539,94.65346534653465,HIGH,ANOMALY,3,True,False,FP,weak,strong,The candidate window could be considered normal if the observed variations are within the expected r,"Channels Ch20 and Ch21 exceed the y=1.0 line, with Ch21 reaching approximately 1.5, indicating a sig","Given the high prior and clear exceedance of normal limits in Ch20 and Ch21, the evidence strongly supports an anomaly."
1,machine-1-1,24472,24751,280,0.7349200540189885,73.46534653465346,LOW,NORMAL,3,False,True,TP,strong,weak,"The candidate window shows all channel values within the y=[0,1] range, indicating operation within ","No channels exceed the y=1.0 line, so there are no instances of level shift, divergence, amplitude s","Given the low prior strength and absence of any exceedance above the training maximum, the evidence strongly supports no"
1,machine-1-1,24864,25423,560,0.775036336996503,92.87128712871288,HIGH,ANOMALY,3,True,False,FP,weak,strong,"The candidate window shows some variation, but most channel values remain within the normal range of","Channels Ch19, Ch20, and Ch21 exceed the y=1.0 line, with Ch21 reaching approximately y=1.5, indicat","Given the high prior and clear exceedance of normal operating range in multiple channels, the evidence strongly supports"
1,machine-1-1,25480,25591,112,0.7147082136651388,66.13861386138615,LOW,NORMAL,3,False,False,FP,strong,weak,"The candidate window shows all channel values within the y=[0,1] range, indicating they are within t","No channels exceed the y=1.0 line, so there is no evidence of a level shift, divergence, amplitude s","Given the low prior strength and absence of any channel exceeding the normal range, the evidence strongly supports the n"
1,machine-1-1,25928,26151,224,0.7158257840922555,59.603960396039604,LOW,NORMAL,3,False,True,TP,strong,weak,"All candidate channel values are within the y=[0,1] range, indicating they are within the machine's ","No channels exceed the y=1.0 line, so there are no values above the confirmed normal range. Therefor","With a low prior and all channel values within the normal range, the evidence strongly supports the normal hypothesis, w"
1,machine-1-1,26432,26991,560,0.7533316928963382,84.75247524752476,MOD,ANOMALY,2,True,False,FP,moderate,moderate,"The candidate window shows some variation, but most channel values remain within the y=[0,1] range. ","Channels Ch20 and Ch21 exceed the y=1.0 line, with Ch21 reaching approximately 1.4, indicating a lev","The anomaly hypothesis is slightly stronger due to specific exceedances in Ch20 and Ch21, which are not present in the t"
1,machine-1-1,27440,27663,224,0.7272306906565724,67.92079207920793,LOW,NORMAL,3,False,True,TP,strong,weak,"The candidate window shows all channel values within the y=[0,1] range, indicating they are within t","No channels exceed the orange y=1.0 line, so there is no evidence of a level shift, divergence, ampl","Given the low anomaly score and the absence of any channel exceeding the normal range, the evidence strongly supports th"
1,machine-1-1,27944,28335,392,0.720010064602819,64.95049504950495,LOW,NORMAL,3,False,False,FP,strong,weak,"The candidate window shows all channel values within the y=[0,1] range, indicating they are within t","No channels exceed the y=1.0 line, so there are no values above the confirmed normal range. Therefor","With a low prior strength and no channels exceeding the normal range, the evidence strongly supports the normal hypothes"
1,machine-1-2,1064,1231,168,0.8857171228986903,57.85714285714286,LOW,NORMAL,3,False,False,FP,strong,weak,"All candidate channel values are within the y=[0,1] range, indicating they are within the machine's ","No channels exceed the y=1.0 line, so there is no evidence of a level shift, divergence, amplitude s","With a low prior and no exceedance above the normal range, the evidence strongly supports the normal hypothesis."
1,machine-1-2,4480,4815,336,0.9370640993983017,97.61904761904762,HIGH,NORMAL,3,False,True,TP,strong,weak,"The candidate window shows all channel values within the y=[0,1] range, indicating they are within t","No channels exceed the orange y=1.0 line, so there is no evidence of any channel surpassing the conf","Despite the high anomaly percentile, all channel values remain within the normal range, and no exceedance is observed co"
1,machine-1-2,5376,8063,2688,0.9194240439501994,99.52380952380952,HIGH,ANOMALY,3,True,True,TP,weak,strong,"The candidate window could be considered normal if the channel values remain within the y=[0,1] rang","Channels Ch1 and Ch6 exceed the orange y=1.0 line, with Ch1 reaching approximately y=2.5 and Ch6 rea","Given the high anomaly percentile and clear exceedance of normal operating range in multiple channels, the evidence stro"
1,machine-1-2,8232,8623,392,0.9040741156529415,82.38095238095238,MOD,NORMAL,1,False,False,FP,moderate,moderate,"The candidate window shows some channel values within the y=[0,1] range, indicating normal variation","Channels Ch0 and Ch1 exceed the y=1.0 line, with Ch0 reaching approximately 1.2 and Ch1 reaching app","With a moderate prior and both hypotheses having moderate evidence, the decision leans towards normal due to the potenti"
1,machine-1-2,8848,8959,112,0.8852582937659309,52.85714285714286,LOW,NORMAL,2,False,False,FP,moderate,weak,"The candidate window shows channel values mostly within the y=[0,1] range, indicating normal operati","Ch1 exceeds the y=1.0 line, reaching approximately y=1.1, indicating a potential anomaly. This excee","Given the low prior and modest anomaly score, the evidence for normal variation is stronger, with only a slight exceedan"
1,machine-1-2,9744,9799,56,0.8798876182492056,54.285714285714285,LOW,NORMAL,3,False,False,FP,strong,weak,"All candidate channel values are within the y=[0,1] range, indicating they are within the normal ope","No channels exceed the y=1.0 line, so there are no values above the confirmed normal range. Therefor","Given the low anomaly percentile and the absence of any channel exceeding the normal range, the evidence strongly suppor"
1,machine-1-2,9856,9967,112,0.8829098256335962,54.285714285714285,LOW,NORMAL,3,False,False,FP,strong,weak,"All channel values in the candidate window are within the y=[0,1] range, indicating they are within ","No channels exceed the orange y=1.0 line, so there is no evidence of a level shift, divergence, ampl","Given the low anomaly score and all channel values within the normal range, the evidence strongly supports the normal hy"
1,machine-1-2,10640,10751,112,0.8795325384178517,47.38095238095238,LOW,NORMAL,3,False,False,FP,strong,weak,"The candidate window shows all channel values within the y=[0,1] range, indicating normal operation.","No channels exceed the y=1.0 line, so there is no evidence of an anomaly. The candidate's behavior i","Given the low anomaly percentile and absence of any channel exceeding the normal range, the evidence strongly supports n"
1,machine-1-2,11144,11535,392,0.9075311442547909,86.66666666666667,MOD,NORMAL,3,False,False,FP,strong,weak,"The candidate window shows all channel values within the y=[0,1] range, indicating they are within t","No channels exceed the y=1.0 line, so there are no values above the confirmed normal range. Therefor","The anomaly score is elevated but not extreme, and visual evidence shows all channels within normal range, strongly supp"
1,machine-1-2,12432,13047,616,0.9388438262768367,96.19047619047619,HIGH,NORMAL,3,False,False,FP,strong,weak,"The candidate window shows all channel values within the y=[0,1] range, indicating they are within t","No channels in the candidate window exceed the y=1.0 line, so there is no evidence of values surpass","Despite the high anomaly percentile, all channel values remain within the normal range, and no exceedance is observed co"
1,machine-1-2,13160,13607,448,0.8968264279208774,75.47619047619048,LOW,NORMAL,2,False,False,FP,moderate,weak,"The candidate window shows channel values mostly within the y=[0,1] range, indicating normal operati","Ch1 slightly exceeds the y=1.0 line, reaching approximately 1.1, indicating a minor level shift. Thi","Given the low prior and modest anomaly score, combined with visual evidence showing only minor exceedance similar to TRA"
1,machine-1-2,13720,13831,112,0.8819705189698002,52.38095238095239,LOW,NORMAL,3,False,False,FP,strong,weak,"The candidate window shows all channel values within the y=[0,1] range, indicating normal operation.","No channels exceed the y=1.0 line, so there is no evidence of an anomaly. The candidate's behavior i","Given the low anomaly score and all channel values within the normal range, the evidence strongly supports normal operat"
1,machine-1-2,14112,14391,280,0.8865923478196615,62.38095238095238,LOW,NORMAL,1,False,False,FP,moderate,moderate,"The candidate window shows channel values mostly within the y=[0,1] range, indicating normal operati","Ch1 and Ch2 exceed the y=1.0 line, with Ch1 reaching approximately 1.2 and Ch2 reaching 1.1, indicat","Given the low prior and modest anomaly score, the evidence for normal variation is roughly balanced with the anomaly hyp"
1,machine-1-2,14448,14783,336,0.8952270555031085,72.14285714285714,LOW,NORMAL,1,False,False,FP,moderate,moderate,"The candidate window shows channel values mostly within the y=[0,1] range, indicating normal operati","Ch1 exceeds the y=1.0 line, reaching approximately 1.2, indicating a level shift. This exceedance is","Given the low prior strength and modest anomaly score, the evidence for normal variation is roughly balanced with the an"
1,machine-1-2,15400,16071,672,0.9307166068832241,98.80952380952381,HIGH,ANOMALY,3,True,True,TP,weak,strong,"The candidate window shows some channel values within the normal range, specifically Ch0, Ch1, and C","Ch5 exceeds the y=1.0 line significantly, reaching approximately y=2.5, indicating a level shift. Th","Given the high prior strength and the clear exceedance of Ch5 beyond the normal range, the evidence strongly supports an"
1,machine-1-2,16856,17135,280,0.9150432093840745,85.47619047619047,MOD,NORMAL,3,False,False,FP,strong,weak,"The candidate window shows all channel values within the y=[0,1] range, indicating they are within t","No channels exceed the orange y=1.0 line, so there are no significant deviations from the training m","The anomaly score is elevated but not extreme, and visual evidence shows all channels within normal range, strongly supp"
1,machine-1-2,17584,17807,224,0.8882996490591751,62.142857142857146,LOW,NORMAL,2,False,False,FP,moderate,weak,"The candidate window shows channel values mostly within the y=[0,1] range, indicating normal variati","Ch1 shows values slightly above the y=1.0 line, reaching approximately 1.1, indicating a minor level","Given the low prior and modest anomaly score, the evidence for normal variation is stronger, with only minor exceedance "
1,machine-1-2,18368,19095,728,0.9199962997270988,93.0952380952381,HIGH,ANOMALY,2,True,True,TP,weak,moderate,"The candidate window shows channel values that are mostly within the normal range, as indicated by t","Ch0 exceeds the y=1.0 line, reaching approximately 1.2, indicating a level shift. This exceedance is","Given the high anomaly percentile and the exceedance of Ch0 above the normal range, the evidence leans towards an anomal"
1,machine-1-2,19152,19487,336,0.9018908667749899,80.0,LOW,NORMAL,3,False,False,FP,strong,weak,"The candidate window shows all channel values within the y=[0,1] range, indicating they are within t","No channels exceed the y=1.0 line, so there is no evidence of a level shift, divergence, amplitude s","Given the low prior strength and absence of any channel exceeding the normal range, the evidence strongly supports the n"
1,machine-1-2,19768,20999,1232,0.9090981169820019,94.76190476190476,HIGH,NORMAL,3,False,True,TP,strong,weak,"All candidate channel values remain below the y=1.0 line, indicating they are within the normal oper","No channels exceed the y=1.0 line, so there is no evidence of an anomaly based on channel exceedance","Despite the high anomaly percentile, all channel values are within the normal range, and no exceedance is observed, supp"
1,machine-1-2,21224,21447,224,0.8843584034028191,58.57142857142858,LOW,NORMAL,3,False,False,FP,strong,weak,"All channel values in the candidate window are within the y=[0,1] range, indicating they are within ","No channels in the candidate window exceed the orange y=1.0 line, so there is no evidence of any cha","Given the low anomaly percentile and lack of any channel exceeding the normal range, the evidence strongly supports norm"
1,machine-1-2,21728,22511,784,0.9438378167735417,100.0,HIGH,ANOMALY,3,True,True,TP,moderate,strong,"The candidate window shows channel values that are mostly within the y=[0,1] range, indicating norma","Ch0 exceeds the y=1.0 line, reaching approximately y=1.2, indicating a level shift. This exceedance ","Given the high prior and the clear exceedance of Ch0 above the training maximum, the anomaly hypothesis is strongly supp"
1,machine-1-2,22568,23071,504,0.9042839562444727,85.0,MOD,NORMAL,3,False,False,FP,strong,weak,"All channel values in the candidate window remain below the y=1.0 line, indicating they are within t","No channels exceed the y=1.0 line, so there are no instances of level shift, divergence, amplitude s","The anomaly score is elevated but not extreme, and visual evidence shows all channels within normal range compared to th"
1,machine-1-2,23352,23687,336,0.8874614060135086,65.47619047619048,LOW,NORMAL,3,False,False,FP,strong,weak,"All candidate channel values remain within the y=[0,1] range, indicating they are within the machine","No channels exceed the y=1.0 line, so there is no evidence of significant deviation from the trainin","With a low prior and no channels exceeding the normal range, the evidence strongly supports normal variation."
2,machine-1-2,23093,23316,224,0.8610179677288524,63.095238095238095,,NORMAL,3,False,True,TP,,,,,"Given the low prior strength and absence of any channel exceeding the normal range, the evidence strongly supports the n"
1,machine-1-5,2632,2799,168,0.7329097579621111,66.42857142857143,LOW,NORMAL,2,False,False,FP,moderate,weak,"The candidate window shows channel values mostly within the y=[0,1] range, indicating normal operati","Channels Ch13, Ch14, and Ch15 show values slightly above the y=1.0 line, indicating a minor level sh","Given the low prior and modest anomaly score, the evidence for normal variation is stronger, with only slight exceedance"
1,machine-1-5,2912,2967,56,0.7189093143412508,55.23809523809524,LOW,NORMAL,2,False,False,FP,moderate,weak,"The candidate window shows channel values that are mostly within the y=[0,1] range, indicating norma","Ch13 and Ch14 show values slightly above the y=1.0 line, indicating a minor exceedance. This could s","Given the low prior strength and modest anomaly score, the evidence for normal variation is stronger, with only minor ex"
1,machine-1-5,3304,3359,56,0.7199163403318997,40.23809523809524,LOW,NORMAL,3,False,False,FP,strong,weak,"The candidate window shows all channel values within the y=[0,1] range, indicating they are within t","No channels exceed the y=1.0 line, so there are no instances of values surpassing the confirmed norm","Given the low anomaly percentile and absence of any channel exceeding the normal range, the evidence strongly supports n"
1,machine-1-5,7056,7503,448,0.7342368923492236,77.38095238095238,LOW,NORMAL,1,False,False,FP,moderate,moderate,"The candidate window shows channel values mostly within the y=[0,1] range, indicating normal variati","Ch13 exceeds the y=1.0 line, reaching approximately 1.2, indicating a level shift. This exceedance i","Given the low prior strength and modest anomaly percentile, the evidence is balanced, with no clear dominance of the ano"
1,machine-1-5,8400,8567,168,0.7269003334196333,59.523809523809526,LOW,NORMAL,1,False,False,FP,moderate,moderate,"The candidate window shows values mostly within the normal range, with only slight exceedances. The ","Ch24 exceeds the y=1.0 line, reaching approximately y=1.2, indicating a level shift. This exceedance","Given the low prior and modest anomaly score, the evidence for normal variation is roughly balanced with the anomaly evi"
1,machine-1-5,10304,10807,504,0.7961454553898261,97.14285714285714,HIGH,ANOMALY,2,True,True,TP,weak,moderate,"The candidate window shows values mostly within the y=[0,1] range, indicating normal operation. The ","Channels 13, 14, and 15 exceed the y=1.0 line, with Ch13 reaching approximately 1.2, indicating a le","Given the high prior and the exceedance of normal range in multiple channels, the evidence leans towards an anomaly desp"
1,machine-1-5,10976,11143,168,0.7268101732585931,61.66666666666667,LOW,NORMAL,2,False,False,FP,moderate,weak,"The candidate window shows channel values that are mostly within the y=[0,1] range, indicating norma","Ch14 shows values slightly above the y=1.0 line, reaching approximately 1.05, indicating a minor amp","Given the low prior and modest anomaly score, the evidence for normal variation is stronger, with only a minor exceedanc"
1,machine-1-5,11592,11983,392,0.7550181477167874,90.95238095238095,MOD,NORMAL,1,False,True,TP,moderate,moderate,"The candidate window shows channel values mostly within the y=[0,1] range, indicating normal operati","Ch14 exceeds the y=1.0 line, reaching approximately y=1.1, indicating a level shift. This exceedance","The anomaly score is elevated but not extreme, and the visual evidence shows only slight exceedance, which could be norm"
1,machine-1-5,12208,12263,56,0.7174300166279443,48.095238095238095,LOW,NORMAL,2,False,False,FP,moderate,weak,"The candidate window shows channel values mostly within the y=[0,1] range, indicating normal operati","Ch14 slightly exceeds the y=1.0 line, reaching approximately 1.05, indicating a minor amplitude spik","Given the low anomaly percentile and minor exceedance in Ch14, the evidence leans towards normal variation rather than a"
1,machine-1-5,12544,12991,448,0.8582551753176041,100.0,HIGH,ANOMALY,3,True,True,TP,weak,strong,The candidate window could be considered normal if the observed values are within the range of typic,"Channels Ch15, Ch13, Ch14, and Ch24 all show values exceeding the y=1.0 line, with Ch24 reaching app","Given the high anomaly percentile and clear exceedance of the normal range in multiple channels, the evidence strongly s"
1,machine-1-5,13104,15959,2856,0.7698282266080202,99.52380952380952,HIGH,ANOMALY,3,True,True,TP,weak,strong,The candidate window could be considered normal if the variations observed are within the expected r,"Channels Ch15, Ch13, and Ch14 show values exceeding the y=1.0 line, with Ch15 reaching approximately","Given the high anomaly percentile and clear exceedance of the training maximum in multiple channels, the evidence strong"
1,machine-1-5,16296,16631,336,0.7476218573801875,85.23809523809524,MOD,ANOMALY,2,True,False,FP,moderate,moderate,"The candidate window shows channel values mostly within the y=[0,1] range, indicating normal operati","Ch15 exceeds the y=1.0 line, reaching approximately 1.24, indicating a level shift. This exceedance ","Given the moderate prior and the visual evidence of Ch15 exceeding the normal range, the anomaly hypothesis is slightly "
1,machine-1-5,16744,17247,504,0.7235449565264687,67.61904761904762,LOW,NORMAL,2,False,False,FP,moderate,weak,"The candidate window shows channel values mostly within the y=[0,1] range, indicating normal variati","Ch15 and Ch13 slightly exceed the y=1.0 line, with Ch15 reaching approximately 1.1 and Ch13 reaching","Given the low prior strength and modest anomaly score, the evidence for normal variation is stronger, with only minor ex"
1,machine-1-5,17808,18087,280,0.730607363050777,71.9047619047619,LOW,NORMAL,2,False,False,FP,moderate,weak,"The candidate window shows channel values mostly within the y=[0,1] range, indicating normal operati","Ch15 shows values slightly above the y=1.0 line, indicating a minor level shift. This exceedance is ","Given the low prior strength and modest anomaly score, the evidence for normal variation is stronger, with only minor ex"
1,machine-1-5,18256,18815,560,0.7284185288420927,70.95238095238095,LOW,NORMAL,2,False,False,FP,moderate,weak,"The candidate window shows channel values mostly within the y=[0,1] range, indicating normal variati","Channels Ch13, Ch14, and Ch15 show values slightly above the y=1.0 line, indicating a minor level sh","Given the low prior and modest anomaly score, the evidence for normal variation is stronger, with only minor exceedances"
1,machine-1-5,19040,21615,2576,0.7608435769913174,99.04761904761905,HIGH,ANOMALY,3,True,True,TP,weak,strong,"The candidate window could be considered normal if the channel values remain within the y=[0,1] rang","Ch14 shows values exceeding the y=1.0 line, reaching approximately y=1.2, indicating a level shift. ","Given the high prior and clear exceedance of Ch14 above the training maximum, the evidence strongly supports an anomaly."
1,machine-1-5,21896,22287,392,0.7785069377467349,93.80952380952381,HIGH,ANOMALY,3,True,True,TP,weak,strong,"The candidate window could be considered normal if the variations are within the y=[0,1] range. Howe","Channels Ch13, Ch14, and Ch15 exceed the y=1.0 line, with Ch14 reaching approximately y=1.75, indica","Given the high prior strength and clear exceedance of normal range in multiple channels, the evidence strongly supports "
1,machine-1-5,22400,22623,224,0.7302332223750414,68.57142857142857,LOW,NORMAL,3,False,False,FP,strong,weak,"The candidate window shows channel values that are mostly within the y=[0,1] range, indicating norma","Ch13 and Ch15 show values slightly above the y=1.0 line, indicating a minor exceedance. However, thi","Given the low prior strength and modest anomaly score, combined with the lack of significant deviation from the training"
1,machine-1-5,23016,23295,280,0.7261998668915237,63.33333333333333,LOW,NORMAL,2,False,False,FP,moderate,weak,"The candidate window shows channel values that are mostly within the y=[0,1] range, indicating norma","Channels 13, 14, and 15 show values slightly above the y=1.0 line, indicating a minor exceedance of ","Given the low prior and modest anomaly score, the evidence for normal variation is stronger, with only minor exceedances"
1,machine-1-5,23352,23407,56,0.7197323375471515,57.14285714285714,LOW,NORMAL,3,False,False,FP,strong,weak,"The candidate window shows all channel values within the y=[0,1] range, indicating they are within t","No channels exceed the orange y=1.0 line, so there are no values above the confirmed normal range. T","Given the low prior strength and absence of any channel exceeding the normal range, the evidence strongly supports the n"
1,machine-1-5,23520,23687,168,0.7230577746016161,57.38095238095238,LOW,NORMAL,3,False,False,FP,strong,weak,"The candidate window shows all channel values within the y=[0,1] range, indicating they are within t","No channels exceed the orange y=1.0 line, so there is no evidence of values surpassing the confirmed","Given the low prior strength and absence of any channel exceeding the normal range, the evidence strongly supports the n"
